통계표코드,통계표명,항목코드,항목명,주기,단위
404Y014,4.1.1.1. 생산자물가지수(기본분류),302112AA,기타섬유사,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302112AA,기타섬유사,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30211AA,섬유사,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30211AA,섬유사,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30211AA,섬유사,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302121AA,천연및화학섬유직물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302121AA,천연및화학섬유직물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302121AA,천연및화학섬유직물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302122AA,기타섬유직물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302122AA,기타섬유직물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302122AA,기타섬유직물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30212AA,섬유직물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30212AA,섬유직물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30212AA,섬유직물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302131AA,직물제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302131AA,직물제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302131AA,직물제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302132AA,부직포및펠트,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302132AA,부직포및펠트,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302132AA,부직포및펠트,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302133AA,기타섬유제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302133AA,기타섬유제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302133AA,기타섬유제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30213AA,직물제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30213AA,직물제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30213AA,직물제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302141AA,봉제의류,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302141AA,봉제의류,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302141AA,봉제의류,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302142AA,편조의류,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302142AA,편조의류,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302142AA,편조의류,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302145AA,의복관련장신품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302145AA,의복관련장신품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302145AA,의복관련장신품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30214AA,의복제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30214AA,의복제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30214AA,의복제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3021AA,섬유및의복,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3021AA,섬유및의복,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3021AA,섬유및의복,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302211AA,가죽,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302211AA,가죽,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302211AA,가죽,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302213AA,가방및핸드백,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302213AA,가방및핸드백,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302213AA,가방및핸드백,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302214AA,신발,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302214AA,신발,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302214AA,신발,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30221AA,가죽제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30221AA,가죽제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30221AA,가죽제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3022AA,가죽제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3022AA,가죽제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3022AA,가죽제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302AA,섬유및가죽제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302AA,섬유및가죽제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),302AA,섬유및가죽제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303111AA,제재목,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303111AA,제재목,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303111AA,제재목,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303112AA,합판,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303112AA,합판,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303112AA,합판,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303113AA,강화및재생목재,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303113AA,강화및재생목재,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303113AA,강화및재생목재,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30311AA,목재,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30311AA,목재,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30311AA,목재,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303121AA,건축용목제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303121AA,건축용목제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303121AA,건축용목제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303122AA,목재용기및적재판,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303122AA,목재용기및적재판,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303122AA,목재용기및적재판,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30312AA,목제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30312AA,목제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30312AA,목제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3031AA,목재및목제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3031AA,목재및목제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3031AA,목재및목제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303211AA,펄프,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303211AA,펄프,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303211AA,펄프,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30321AA,펄프,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30321AA,펄프,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30321AA,펄프,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303221AA,인쇄용지,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303221AA,인쇄용지,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303221AA,인쇄용지,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303222AA,기타원지및판지,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303222AA,기타원지및판지,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303222AA,기타원지및판지,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30322AA,종이류,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30322AA,종이류,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30322AA,종이류,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303231AA,골판지및골판지가공품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303231AA,골판지및골판지가공품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303231AA,골판지및골판지가공품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303232AA,종이용기,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303232AA,종이용기,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303232AA,종이용기,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303233AA,종이문구및사무용지,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303233AA,종이문구및사무용지,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303233AA,종이문구및사무용지,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303234AA,위생용종이제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303234AA,위생용종이제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303234AA,위생용종이제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303235AA,기타종이제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303235AA,기타종이제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303235AA,기타종이제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30323AA,종이제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30323AA,종이제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30323AA,종이제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3032AA,펄프및종이제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3032AA,펄프및종이제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3032AA,펄프및종이제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303AA,목재및종이제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303AA,목재및종이제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),303AA,목재및종이제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304111AA,석탄코크스및석탄관련제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304111AA,석탄코크스및석탄관련제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304111AA,석탄코크스및석탄관련제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304112AA,연탄,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304112AA,연탄,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304112AA,연탄,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30411AA,석탄제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30411AA,석탄제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30411AA,석탄제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304121AA,나프타,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304121AA,나프타,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304121AA,나프타,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304122AA,휘발유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304122AA,휘발유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304122AA,휘발유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304123AA,제트유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304123AA,제트유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304123AA,제트유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304124AA,등유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304124AA,등유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304124AA,등유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304125AA,경유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304125AA,경유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304125AA,경유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304126AA,중유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304126AA,중유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304126AA,중유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304127AA,액화석유가스,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304127AA,액화석유가스,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304127AA,액화석유가스,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30412AA,원유정제처리제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30412AA,원유정제처리제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30412AA,원유정제처리제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304131AA,윤활유및그리스,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304131AA,윤활유및그리스,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304131AA,윤활유및그리스,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304132AA,기타석유정제제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304132AA,기타석유정제제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304132AA,기타석유정제제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30413AA,윤활유및기타석유정제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30413AA,윤활유및기타석유정제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30413AA,윤활유및기타석유정제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3041AA,석탄및석유제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3041AA,석탄및석유제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3041AA,석탄및석유제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304AA,석탄및석유제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304AA,석탄및석유제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),304AA,석탄및석유제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305111AA,지방족기초유분,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305111AA,지방족기초유분,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305111AA,지방족기초유분,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305112AA,방향족기초유분,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305112AA,방향족기초유분,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305112AA,방향족기초유분,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305113AA,석유화학중간제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305113AA,석유화학중간제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305113AA,석유화학중간제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305114AA,기타기초유기화합물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305114AA,기타기초유기화합물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305114AA,기타기초유기화합물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30511AA,기초유기화학물질,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30511AA,기초유기화학물질,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30511AA,기초유기화학물질,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305121AA,산업용가스,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305121AA,산업용가스,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305121AA,산업용가스,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305122AA,기초무기화합물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305122AA,기초무기화합물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305122AA,기초무기화합물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305123AA,"염료,안료및유연제",A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305123AA,"염료,안료및유연제",M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305123AA,"염료,안료및유연제",Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30512AA,기초무기화학물질,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30512AA,기초무기화학물질,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30512AA,기초무기화학물질,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3051AA,기초화학물질,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3051AA,기초화학물질,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3051AA,기초화학물질,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305211AA,합성수지,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305211AA,합성수지,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305211AA,합성수지,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305212AA,합성고무,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305212AA,합성고무,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305212AA,합성고무,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30521AA,합성수지및합성고무,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30521AA,합성수지및합성고무,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30521AA,합성수지및합성고무,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3052AA,합성수지및합성고무,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3052AA,합성수지및합성고무,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3052AA,합성수지및합성고무,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305311AA,화학섬유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305311AA,화학섬유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305311AA,화학섬유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30531AA,화학섬유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30531AA,화학섬유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30531AA,화학섬유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3053AA,화학섬유,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3053AA,화학섬유,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3053AA,화학섬유,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305411AA,의약품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305411AA,의약품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305411AA,의약품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30541AA,의약품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30541AA,의약품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30541AA,의약품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3054AA,의약품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3054AA,의약품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3054AA,의약품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305511AA,비료및질소화합물,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305511AA,비료및질소화합물,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305511AA,비료및질소화합물,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305512AA,살충제및농약,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305512AA,살충제및농약,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305512AA,살충제및농약,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30551AA,비료및농약,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30551AA,비료및농약,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30551AA,비료및농약,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3055AA,비료및농약,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3055AA,비료및농약,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3055AA,비료및농약,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305611AA,도료,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305611AA,도료,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305611AA,도료,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305612AA,잉크,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305612AA,잉크,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305612AA,잉크,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30561AA,도료및잉크,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30561AA,도료및잉크,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30561AA,도료및잉크,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305621AA,"비누,세제및치약",A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305621AA,"비누,세제및치약",M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305621AA,"비누,세제및치약",Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305622AA,화장품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305622AA,화장품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305622AA,화장품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30562AA,비누및화장품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30562AA,비누및화장품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30562AA,비누및화장품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305631AA,접착제및젤라틴,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305631AA,접착제및젤라틴,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305631AA,접착제및젤라틴,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305632AA,사진용화학제품및감광재료,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305632AA,사진용화학제품및감광재료,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305632AA,사진용화학제품및감광재료,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305633AA,기타화학제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305633AA,기타화학제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305633AA,기타화학제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30563AA,기타화학제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30563AA,기타화학제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30563AA,기타화학제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3056AA,기타화학제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3056AA,기타화학제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3056AA,기타화학제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305711AA,플라스틱1차제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305711AA,플라스틱1차제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305711AA,플라스틱1차제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30571AA,플라스틱1차제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30571AA,플라스틱1차제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30571AA,플라스틱1차제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305721AA,건축용플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305721AA,건축용플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305721AA,건축용플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305722AA,포장용플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305722AA,포장용플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305722AA,포장용플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305723AA,운송장비및조립용플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305723AA,운송장비및조립용플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305723AA,운송장비및조립용플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305724AA,기타플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305724AA,기타플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305724AA,기타플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30572AA,기타플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30572AA,기타플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),30572AA,기타플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3057AA,플라스틱제품,A,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3057AA,플라스틱제품,M,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),3057AA,플라스틱제품,Q,2020=100
404Y014,4.1.1.1. 생산자물가지수(기본분류),305811AA,타이어및튜브,A,2020=100
